,fullTimeEmployees,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,revenuePerShare,quickRatio,recommendationMean,enterpriseToRevenue,enterpriseToEbitda,heldPercentInstitutions,priceToBook,beta,enterpriseValue,priceToSalesTrailing12Months,pegRatio,ticker
1,180,0.00437,-0.00503,0.30931,4584000,0.334,-0.022079999,825000,8,54026000,-583875,10,5.2,,1.971,-0.01268,3,10.67,11.918,-0.00756,14,76309000,18591000,188648000,1.073,2.691,1.749,1.6,1.772,405.156,0.80487996,2.4299064,2.031862,334254016,1.9562075,-2.81,CTLP
1,180,0.00437,-0.00503,0.30931,4584000,0.334,-0.022079999,825000,,54026000,-583875,,33,,1.971,-0.01268,,,11.918,-0.00756,,76309000,18591000,188648000,1.073,2.691,1.749,,13.37,3057.267,0,15.42056,2.031862,2522245120,,,CTLPP
1,55,0.48606,-0.35358003,0.63585997,44962000,-0.061,0.18516001,61997000,29,81104000,-31308876,29,26.7,,4.002,0.01345,1,29,123.984,-0.097049996,29,3039000,545489984,127550000,0.229,9.653,0.839,2.7,8.472,17.43,0.6167,1.2090749,1.425,1080615424,2.8595688,-34.84,CDR
1,55,0.48606,-0.35358003,0.63585997,44962000,-0.061,0.18516001,61997000,,81104000,-31308876,,14.03,,4.002,0.01345,,,123.984,-0.097049996,,3039000,545489984,127550000,0.229,9.653,0.839,,7.633,15.703,0.18439,0.6353303,1.425,973554752,1.0197142,,CDR-PB
1,55,0.48606,-0.35358003,0.63585997,44962000,-0.061,0.18516001,61997000,,81104000,-31308876,,12.9985,,4.002,0.01345,,,123.984,-0.097049996,,3039000,545489984,127550000,0.229,9.653,0.839,,6.919,14.235,0.30552998,0.5886202,1.425,882526656,1.035294,,CDR-PC
1,614,0.13843,-0.09851,0.50759,-14758000,0.119,-0.06468,34360000,1.07,125993000,-7267250,10,4.15,,3.344,-0.01375,6,9.6,148.046,-0.087919995,17,85976000,402896000,248216992,1.128,5.919,2.869,2.2,2.929,21.161,0.66417,1.0495701,,727091136,1.2036083,0.3,KORE
1,3945,0.08866,0.00881,0.29314,40283000,-0.072,0.0442,53338000,45,176354000,32096876,53,26.91,,1.555,0.03257,3,51.33,27.192,0.01799,56,60813000,75035000,601601984,4.746,44.679,0.901,1.7,0.652,7.353,0.90665,1.1986636,1.144117,392204864,0.5860465,0.65,UEIC
1,2400,0.09192,0.069970004,0.17997,70583000,0.206,0.06323,75969000,,148733000,30552000,,12.37,26.673,1.403,0.0629,,,47.633,0.39443,,30521000,87989000,826454976,0.914,24.624,0.809,,0.532,5.792,0.62901,2.8319597,0.880392,439987520,0.50503933,,TG
1,1503,0.0186,-0.00078,0.20983,-12812000,0.258,-0.03021,4837000,35,54581000,-70796624,37,29.61,,2.261,-0.00858,3,37.33,35.959,-0.0026800002,40,30810000,200551008,260115008,1.593,14.77,0.971,1.2,2.897,155.813,1.00282,1.6075791,1.171078,753669056,2.1942692,5.85,BOOM
1,468,-0.18445998,-0.03993,0.31952,-48186000,0.305,-0.19315,-90034000,9,155960000,-403838240,12,5.82,,4.072,-0.16430001,9,12.33,0.538,-3.5218499,16,281030016,1657000,488104992,4.595,8.675,3.753,2,0.679,-3.68,0.68047994,3.7524178,1.583793,331290720,0.723404,,RSI
1,28,0.22723,-0.19996999,0.28287,45021000,0.74,-0.034649998,74560000,9,73963000,58822876,11,11.36,,0.722,-0.00382,11,11.95,193.922,-0.11193,18,85679000,1174369024,328121984,2.177,8.38,0.569,2.6,4.663,20.522,0.64788,0.78480136,2.474019,1530119808,1.3612807,-0.31,HT
1,28,0.22723,-0.19996999,0.28287,45021000,0.74,-0.034649998,74560000,,73963000,58822876,,21.1196,,0.722,-0.00382,,,193.922,-0.11193,,85679000,1174369024,328121984,2.177,8.38,0.569,,6.027,26.523,0.30331,1.4590397,2.474019,1977585024,1.9389018,,HT-PE
1,28,0.22723,-0.19996999,0.28287,45021000,0.74,-0.034649998,74560000,,73963000,58822876,,22.4895,,0.722,-0.00382,,,193.922,-0.11193,,85679000,1174369024,328121984,2.177,8.38,0.569,,6.125,26.956,0.29161,1.5536788,2.474019,2009856000,1.9729255,,HT-PC
1,28,0.22723,-0.19996999,0.28287,45021000,0.74,-0.034649998,74560000,,73963000,58822876,,20.61,,0.722,-0.00382,,,193.922,-0.11193,,85679000,1174369024,328121984,2.177,8.38,0.569,,6.006,26.432,0.18691999,1.4238342,2.474019,1970796288,1.8913386,,HT-PD
1,282,-1.49306,-1.0231099,0.04768,-62963000,0.474,-1.6917701,-87716000,8,2801000,-190618624,10,4.05,,7.829,-0.08972,3,10,57.434,-0.14039,12,286487008,287320992,58749000,2.844,0.631,7.155,1.7,6.737,-4.512,0.48404,0.7679181,,395774848,6.7373915,,DNMR
1,122,-1.4214,-1.58144,0.00709,-50097000,0.619,-1.49641,-52505000,24,262000,-26596750,31,9.05,,10.049,-0.19459,5,36,21.282,-0.57576,60,211558000,39240000,36939000,6.214,1.284,9.718,1.8,5.75,-4.045,0.89365,2.807072,1.178431,212382080,8.305303,,EYPT
1,124,0,0,-2.40171,-69134000,,-3.9545999,-69810000,21,-43322000,-40997124,33.5,7.69,,15.686,-0.13893,4,32,5.154,-0.24785,40,247776992,16448000,18038000,7.686,0.65,15.169,1.7,8.461,-2.186,0.81445,0.9320082,,152619584,13.701485,-0.08,FDMT
1,87,0,0,0,-99930000,-0.959,-45.735218,-90343000,14,-71838000,-41858752,19,1.87,,3.205,-0.61069,6,18.67,24.65,-2.4463499,24,88367000,16824000,1979000,1.015,0.023,2.967,1.7,157.341,-3.447,0.66260004,1.5531561,1.342156,311378784,82.07816,,CMRX
1,606,-0.00715,0.31263,0.9589,23092000,0.222,-0.03006,-1381000,7,185208000,14569250,9,5.96,,2.617,-0.01732,6,9.05,33.985,1.88843,11.3,67777000,44840000,193146000,0.963,2.971,2.257,1.5,2.349,-328.575,0.49762002,17.376093,-0.040172,453761600,2.0266395,,MAPS
1,106,0,0,0,-60812000,,0,-69845000,19,,-52603752,31,6.64,,11.728,-0.19684,3,30,5.637,-0.34798,40,251300000,15701000,,6.086,,11.541,2,,-2.078,0.89071,0.9025418,,145132176,,,TNYA
1,1642,0.08337,0.05235,0.22065,-146374000,0.884,0.07459,192782000,40,510201000,-171502128,40,34.69,13.397,3.519,0.12954001,1,40,84.883,0.33373,40,9812000,360278016,2312252928,0.882,201.205,1.312,2,0.317,3.799,0.76834,0.9637717,1.630882,732342592,0.16618922,0.15,ZEUS
1,19,0.53173,0.30723,0.67709,32667000,0.17,0.22126,38694000,62,47842000,13783250,72,65.47,,14.19,0.014099999,5,71.6,69.267,0.05697,80,18979000,298222016,72770000,3.145,12.334,7.375,1.8,9.267,17.428,0.60227,0.9142195,0.55625,674342208,5.429017,,CTO
1,19,0.53173,0.30723,0.67709,32667000,0.17,0.22126,38694000,,47842000,13783250,,24.35,,14.19,0.014099999,,,69.267,0.05697,,18979000,298222016,72770000,3.145,12.334,7.375,,5.856,11.013,0.21471001,0.3335845,0.565686,426152224,,,CTO-PA
1,1800,0.021979999,-0.03387,0.17222,-39567000,0.537,-0.02895,5892000,3,46159000,-47658624,8.65,3,-0.784,2.72,-0.01053,8,8.6,18.188,-0.028959999,14,53417000,77268000,268020000,0.604,3.262,1.412,2.1,1.573,71.534,0.2211,0.6712911,3.333823,421477344,0.9863096,,VFF
1,282,0,0.39498,0,,0.155,0.48254,,42,119439000,,52,38.57,0.086,,0.011619999,5,51,,0.13590999,60,517548992,619228992,123736000,53.445,12.51,,1.8,3.834,,0.71959,1.0349917,0.697058,474406656,3.0716572,,INBK
1,5,0,0,0,-32131992,,0,,21,-281333,,21,3.49,,1.484,,1,21,1.473,,21,31721000,1085000,,0.315,,0.962,2,,,0.054970004,7.3165617,,400832384,,,WULF
1,46,-1.74455,-1.8414301,-0.58875,256000,-0.984,-1.75653,-42103000,40,13240000,16733375,62,13.85,,14.176,-0.14114,7,54.71,13.566,-0.26737,66,175300992,20240000,24134000,8.461,1.169,13.927,1.3,5.465,-3.133,0.76715,1.923344,,131890616,15.10869,0.2,TARS
1,116,0,0,0,-67745000,,0,-73398000,30,,-41506124,64,9.24,,19.547,-0.18234,10,70.9,1.271,-0.29832,120,273243008,3614000,,6.503,,18.83,1.6,,-1.513,0.20271999,1.2624675,,111071056,,,CMPS
1,546,-0.31952,-0.61223,0.80807996,7234000,2.279,-0.39788,-36842000,12,93176000,36958624,21.5,7.54,,1.982,-0.08403,8,20.25,249.984,-0.83646005,31,254722000,201435008,115305000,7.265,3.463,1.919,2.2,2.831,-8.86,0.5279,2.4409194,3.036036,326415072,2.2806432,0.02,VERI
1,166,0,0,0,-149787008,,0,-172416992,25,-125661000,-91307248,49,5.78,,13.862,-0.1751,7,46.71,6.57,-0.3017,66,464225984,32742000,,9.781,,13.603,1.6,,0.422,0.82924,0.5044951,,-72687408,,,FMTX
1,360,0.05251,0.01393,0.07202,69365000,-0.173,0.03704,34157000,,69963000,122175128,,27,,0.442,0.0078100003,,,22.006,0.01327,,157896000,147360992,650492032,10.86,44.984,0.269,,0.593,11.302,0.71314,0.58973855,0.230357,386031072,0.5980376,1.11,GBLI
1,457,0,0.39356,0,,0.014,0.52735,,55,113752000,,56.5,46.43,-0.189,,0.01593,2,56.5,,0.15974,58,253412000,65984000,121382000,27.153,13.627,,2.5,1.701,,0.52876,1.4056919,0.897058,206411856,3.3997958,,SMBC
1,338,0,0.36585,0,,-0.054,0.48553002,,42,114247000,,42,35.58,-0.187,,0.01285,2,42,,0.12184,42,487068000,66784000,112713000,45.461,10.418,,2,-0.427,,0.40271,1.0945,1.066666,-48081100,3.4025018,2.77,AMNB
1,2960,0.14706999,-0.029560002,0.42144,-2315000,0.117,0.06122,49649000,8,142275000,26125,11,6,-0.955,1.879,0.01544,6,11,35.457,-0.0198,13,38811000,190668992,337596000,0.53,4.987,1.444,1.8,1.553,10.562,0.9032,0.81911266,,524416320,1.3008602,,CNVY
1,2400,0.17344,0.01929,0.27133,77670000,0.321,0.044310004,110084000,32,158001000,48349376,33,30.74,,1.358,0.02542,2,33,52.352,0.037520003,34,6423000,195256992,634710976,0.456,44.688,1.099,1,0.977,5.631,0.75985,1.5150319,3.30049,619838016,0.6901584,3.44,CVEO
1,302,0,0,-0.38999,-126001000,-0.266,-14.09375,-111112000,5,-3203000,-89044128,10,3.04,,2.305,-0.64808,5,11,30.136,-4.63414,22,63751000,31287000,8213000,0.496,0.081,2.174,2,41.566,-3.072,0.080970004,3.392857,-0.219584,341384416,47.11537,-0.01,RKLY
1,736,0.067,0.0054400004,0.4705,26896000,0.775,0.05947,25166000,14,176732000,33402500,17,19.7,,1.138,0.12759,7,17.14,56.152,0.45591,25,11402000,25000000,375624992,0.297,18.568,0.413,1.6,1.022,15.258,0.86704004,,,383977632,2.0150301,,LVLU
1,15100,0.08455,0.01277,0.19271,136500000,0.013,0.03141,250300000,,570500000,182275008,,3.82,,0.845,0.030450001,,,684.722,0.34115002,,179900000,936700032,2960399872,3.214,57.708,0.566,3,0.384,4.54,0.38733003,1.4415094,1.742156,1136301184,0.07047438,,QUAD
1,407,0,0,-0.0955,-120670000,-0.017,-3.5867999,-214056000,1.5,-5914000,-48452124,2.5,1.69,,6.951,-0.34355,8,3.63,5.964,-0.66315,12,294420992,17847000,61924000,1.486,0.319,6.537,2.9,1.549,-0.448,0.23125,1.0107656,0.87738,95932112,5.361337,0.04,VLDR
1,81,-1.73734,-1.78097,-1.08146,-55779000,-0.72,-1.79908,-48543000,16,-30217000,-16945500,27.5,11.9,,5.558,-0.09246001,8,27.75,1.718,-0.19913,42,246770000,5181000,27941000,6.388,0.793,5.489,1.3,4.611,-2.654,0.9786,1.4406779,1.785657,128846056,16.3959,,IDYA
1,217,-0.53542,-0.61758,0.90146005,-814000,-0.209,-0.57482,-20273000,15,34133000,3047750,20,9.45,,2.51,-0.16673,5,22.8,7.393,-1.00343,35,85825000,3911000,37864000,2.715,1.723,2.428,2,7.679,-14.342,0.18016,,,290758752,7.800517,,AIP
1,7,0,0,1,-1840950,-0.731,-65.82137,-3119958,,48100,-1907892,,2.5,,131.406,-0.31616,,,,-0.51297003,,11131175,0,48100,0.088,0.001,128.876,,7669.678,-118.242,0.00037999998,39.0625,,368911520,6383.4717,,SCWO
1,783,0.14932999,0.0027,0.30106002,9377000,0.358,0.06427,76890000,11,155016000,-13458000,13.5,5.07,,1.034,0.02337,4,13.5,423.259,0.05866,16,20300000,617624000,514900992,0.264,7.161,0.135,2,2.285,15.299,0.13471,,0.396551,1176317824,0.75459164,,PRTH
1,33,0,0,-1.11115,-3717037,-0.179,-24.44294,-4440461,,-202587,-2434369,,3.99,,0.229,-1.30328,,,382.141,-12.78129,,592534,2524690,182321,0.006,0.002,0.185,,2041.134,-83.807,0,,,372141504,2189.586,,SOLS
1,89,0,0,0,-82153000,,0,-106638000,10,,-42917376,69,11.17,,14.208,-0.29097998,11,64.09,0.631,-0.49925,134,232968000,1398000,,8.326,,13.978,1.8,,-1.268,0.51715,1.2727895,1.035284,135252320,,-0.01,BTAI
1,148,0,-1.58395,0.92796,-102556000,-0.537,-3.30782,-114651000,15,32383000,-57441624,21.5,13.28,,7.256,-0.41844,6,28.67,2.018,-0.38662,63,181564000,3634000,34897000,4.153,0.808,6.79,1.7,5.423,-1.651,0.64484,2.7489133,1.350091,189263680,16.60862,0.06,YMAB
1,33,0,0,0,-79681000,,0,-100845000,26,,-43218752,53.5,8.41,,7.704,-0.26895002,6,50.83,0.896,-0.47112,65,188258000,1516000,,5.377,,7.492,1.8,,-1.79,1.03349,1.4767339,0.543661,180543696,,0.18,AKRO
1,781,-0.16670999,-0.315,0.56984,-36742000,1.066,-0.19567,-41108000,11,140514000,43599752,21.5,8.61,,1.179,-0.04476,6,21,64.904,-0.30757,30,70547000,274080992,246586000,1.655,6.471,0.72,1.7,2.352,-14.11,0.57356,0.88371134,,580032896,1.4448651,0.9,PLBY
1,2250,0.088970006,-0.01715,0.25923002,30700000,0.271,0.014839999,107900000,16,314400000,18050000,19,11.14,,1.067,0.01301,3,18.33,504.38,-0.14265999,20,2300000,679400000,1212800000,0.071,38.251,0.44,2,0.858,9.65,0.6764,2.6530128,1.779777,1041187968,0.29726937,,ALTG
1,2250,0.088970006,-0.01715,0.25923002,30700000,0.271,0.014839999,107900000,,314400000,18050000,,26.94,,1.067,0.01301,,,504.38,-0.14265999,,2300000,679400000,1212800000,0.071,38.251,0.44,,1.29,14.497,,6.4158134,1.779777,1564180096,,,ALTG-PA
1,2590,0.13319999,0.04239,0.58782,16265000,0.793,0.09062,55785000,20,246181000,-10538500,21,14.13,0.061,2.422,0.04326,3,27.33,58.64,0.04914,41,122627000,243714000,418803008,6.503,23.157,1.959,1.5,1.164,8.742,0.97109,0.6536522,0.591666,487651712,0.63122994,0.75,APEI
1,139,0,0,0,-124554000,,0,-167150000,26,,-65870500,41,8.59,,7.478,-0.35099,4,43.25,1.719,-0.62073004,65,275911008,4311000,,6.117,,7.179,1.5,,-0.561,0.98547,1.2888223,,93745784,,0.11,PRAX
1,680,0.091120005,0.05704,0.29603,8679000,0.298,0.063540004,33189000,29,107827000,-5625250,31,19.19,3.716,3.344,0.07443,2,31,28.669,0.26108,33,6483000,37851000,364244000,0.327,19.786,1.276,1.3,1.109,12.173,0.20968,3.254749,,403995936,1.0431209,,KRT
1,1700,-0.32901,-0.55399,0.69483,-34777000,1.774,-0.41416,-63313000,5.25,133708000,71156000,12,3.74,,1.666,-0.076220006,10,13.63,193.225,-0.65731,25,323692000,419385984,192432992,3.298,2.05,0.971,1.7,2.384,-7.246,0.85225,1.8936709,0.639493,458794752,1.9059087,,PRCH
1,278,0,0.38621,0,,-0.091,0.51329,,53,117233000,,56,45.23,-0.252,,0.01568,3,56.67,,0.17108,61,149216000,36133000,114742000,18.696,14.571,,2.3,2.193,,0.80768996,1.3474543,0.92549,251648704,3.119365,1.2,SFST
1,1950,0.11196999,0.059710003,0.3,25402000,0.041,0.067090005,45180000,39,121056000,17912124,39.5,24.27,-0.453,2.245,0.04127,2,39.5,93.951,0.14566,40,22463000,176404000,403516000,1.453,27.997,0.94,2,1.314,11.737,0.58686,2.1989672,1.603921,530290560,0.8934254,0.61,AMOT
1,187,-0.10256,-0.12139,0.34262002,-38154000,0.032,-0.11557,-32680000,5,109172000,-19627750,7.25,3.26,,4.41,-0.08967,6,7.46,20.952,-0.24274,12,93179000,37527000,318639008,1.018,4.48,2.578,2.3,0.963,-9.392,0.68494004,1.6439737,,306921792,0.93131375,-0.23,HNST
1,527,-0.64339995,-0.88515997,0.0145000005,-112368984,0.89,-0.71129,-52078240,4.5,1173284,-96389528,5,2.01,,6.871,-0.14871,4,5.13,72.903,-0.62459,6,51089120,102919712,80942624,0.261,0.58,2.622,1.5,5.094,-7.917,0.59325004,2.705249,1.163235,412324032,4.8625326,,ADMA
1,150,0,0,0,-91821000,,0,-114569000,10,,-53660124,25,5.68,,20.161,-0.19311,4,22.25,21.172,-0.36675,29,375144992,80825000,,6.583,,19.946,2,,-0.58,0.95545,0.7893274,,66427136,,,GBIO
1,104,-0.79873,-0.96108,0.42508,-25678000,1.287,-0.84239,-14818000,10,2548000,,10,6.95,,7.649,,3,10.33,34.148,,11,40467000,12368000,18552000,0.759,0.399,6.486,2,18.612,-23.302,0.56065,,,345287712,19.253283,-1.5,TGAN
1,179,0.19573,0.02029,0.28787002,19976000,0.985,0.0493,36686000,10,44175000,-7849125,14,13.99,,2.385,0.014040001,7,13.64,2.46,0.021,16,25128000,7381000,187435008,0.766,6.026,2.084,2.4,2.382,12.17,0.75219,2.1238804,1.482693,446477344,2.385245,-2.1,SOI
1,3586,0.113809995,-0.0029300002,0.19881001,59298000,0.079,0.07855,138776992,2,242431000,-2438625,3,1.66,,1.727,0.01784,4,3.25,316.178,-0.00551,5,59439000,2062130944,1219404032,0.412,8.967,1.435,2.5,1.943,17.068,0.53234,0.37412667,1.462254,2368698112,0.1925806,-0.17,AUD
1,606,-0.23942,-0.44721,0.21349001,-37358000,0.531,-0.31633,-32944000,13,29377000,3329750,13,4.54,,1.078,-0.13,1,13,73.26,-0.84057,13,20523000,78551000,137600992,0.327,3.052,0.961,1,3.164,-13.217,0.16593,,,435427040,1.9684619,,RDW
1,2038,0.04499,-0.037720002,0.37827,32285000,-0.254,-0.01302,23499000,14,215004000,63181000,20.25,12.89,,1.282,-0.00438,4,21.63,30.353,-0.03815,32,30918000,172931008,522324992,1.166,19.899,0.773,2,1.157,25.724,0.77491,0.6990997,1.547058,604499072,0.6502019,-1.38,CMTL
1,110,-0.62519,-1.17,0.26,-61788000,1.547,-0.70712996,-61832000,1,2057000,-22400500,2,0.61,,7.978,-0.119049996,2,2,1.724,-0.3962,3,315371008,9204000,98901000,0.634,0.251,7.174,2.5,0.586,-0.938,0.16760999,0.55707765,-0.286274,58004992,3.069589,,IDEX
1,132,0.83333,-0.07658,1.3964,-131000000,-0.365,0.57658,185000000,9,310000000,53125000,9,10.92,,0.681,0.00627,1,9,762.365,-0.014140001,9,507000000,8508000256,222000000,10.942,4.771,0.633,3,38.005,45.606,0.86341006,0.4764398,1.408333,8437185024,2.277661,-0.26,AMBC
1,370,0,0.39886,0,,0.039,0.50623,,55,108521000,,55,51.76,0.015,,0.0137600005,1,55,,0.13694,55,141503008,35182000,109488000,19.711,15.235,,1,2.284,,0.30469,1.1334968,0.206372,250046400,3.3908737,,PFIS
1,1100,0.07364,-0.12226,0.53358,33502000,-0.015,0.0110599995,19374000,16,140384000,38013500,16,9.21,-0.074,1.553,0.0058399998,1,16,6620.897,-1.92185,16,68050000,190416992,263096992,2.03,7.95,1.42,2.7,2.123,28.828,0.84867996,,1.653921,558513216,1.1702679,19.67,BNFT
1,539,0.25621998,0.20587,0.54383,51931000,0.181,0.24874,83411000,,177040000,24151376,,165.86,0.132,1.387,0.16474001,,,2.326,0.31208,,83098000,5329000,325540992,43.817,171.88,1.24,,0.854,3.334,0.47891998,1.2806041,0.738235,278103584,0.9650359,,ITIC
1,53000,0.01846,-0.02192,0.20785,379272000,0.025,0.00643,453638016,2,5106495000,363738368,3,6.09,,1.176,0.01105,2,3,5983.966,-1.50795,4,39721000,5926100992,24568254464,0.714,454.505,0.472,4,0.254,13.757,0.67982,0.6988754,1,6240839168,0.013824638,1.04,RAD
1,290,0.09474,1.1982499,0.24399,6394000,0.106,0.08545,4784000,,11660000,21951750,,277.5,-0.884,9.492,0.0073,,,27.05,0.26163998,,408076992,70740000,50497000,295.548,36.572,9.433,,0.351,3.704,0.40764,1.504693,0.740686,17721834,7.58774,,DJCO
1,439,0,0.36613,0,,0.082,0.50090003,,31,126140000,,31.5,27.13,0.125,,0.013660001,2,31.5,,0.15089,32,85712000,263406000,128563000,6.721,9.97,,2.5,4.201,,0.36596,1.1416909,0.424509,540135808,2.7439783,0.86,SMMF
1,218,-2.71353,0,-0.53214,-263808992,0.598,-2.72133,-212868000,3.5,-41745000,-192192624,9,5.83,,4.485,-0.36314,10,10.85,,,22,259332992,517235008,78447000,4.128,2.714,3.848,2.6,7.836,-2.888,0.96339995,,0.65196,614728704,4.6311145,-0.08,ESPR
1,634,0.066989996,0.03026,0.27987,5159000,0.463,0.03717,28302000,4,118241000,-37315124,9,5,,4.607,0.02411,9,9.56,12.271,0.03715,15,81165000,45562000,422488992,1.337,7.134,1.846,2.2,0.765,11.418,0.53446,0.8014105,2.872058,323156992,0.7078042,3.72,GRWG
1,496,0.08512,0.03915,0.52553004,9084286,0.378,0.061079998,15768222,11,97353446,915867,11.5,5.83,,3.934,0.048639998,4,11.5,27.645,0.08298001,12,51100916,32712812,185246032,0.972,6.742,2.205,1.7,1.8,21.152,0.111090004,2.694085,,333526112,1.6536878,0.13,THRN
1,214,0.11247,-2.10003,0.82195,-4209000,0.21,-0.28121,12905000,6,94309000,24477000,8.75,4.5,,2.494,-0.03639,5,8.15,2.345,-0.52291,10,91882000,20613000,114738000,1.083,1.353,2.443,1.8,5.202,46.247,0.79886,0.5682536,,596811328,3.326438,0.28,SUNL
1,706,0.16031,0.118030004,0.38893002,7744000,1.327,0.051119998,24398000,9,59193000,-1021750,11,4.27,,1.218,0.00548,4,10.75,11.912,0.02516,12,20357000,150188000,152196000,0.401,17.324,0.917,1.7,14.193,88.536,0.85907996,1.1740445,,2160105472,1.4479188,,FATH
1,575,-0.00519,-0.16285999,0.5524,-379883,0.484,-0.06555,-620146,6.94,66007977,-68284024,8.39,1.54,,6.362,-0.02671,4,8.41,14.07,-0.1388,9.91,61588844,24441584,119493432,0.28,0.612,4.932,2.2,2.967,-571.704,0.00364,1.6348195,2.328521,354539872,2.53583,,PLNHF
1,2,0,0,0.79133004,-655623,,-231.81277,-5588324,,19087,1728497,,1.467,,0.232,-0.80527997,,,71.669,-5.77308,,522143,2776878,24120,0.002,0,0.157,,14817.732,-63.955,4.0000003e-05,,2.908823,357403712,14388.521,,GTII
1,319,-0.59182,-0.78182,0.62308997,-36068000,0.252,-0.67784,-32501000,18,34218000,-26043500,18,11.23,,5.087,-0.17326,3,20.33,27.144,-0.61586,25,113079000,32940000,54917000,3.017,2.042,4.61,1.7,4.962,-8.384,0.74538004,3.0384197,,272503648,7.6086383,,AKYA
1,139,-0.02467,0.014880001,0.7457,8948000,0.256,-0.02987,-1086000,,32827000,4194750,,26.3,,11.16,-0.01301,,,2.748,0.011619999,,34258000,1908000,44022000,2.533,3.495,10.987,,7.276,-294.953,0.50833,6.8740196,0.986301,320318560,8.016535,,RDVT
1,9,0,0,0,-51918896,,0,-50453588,6,-38958010,-33431668,7.5,1.02,,3.883,-0.69473,3,7.17,45.912,-2.7729998,8,70150928,22415924,,0.313,,3.517,2,,-5.944,0.12375,39.230766,0.770588,299893216,,,OTLK
1,31,0,0,0,-56092000,,0,-143735008,3,,-862000,11.5,1.46,,3.333,-0.95967,2,11.5,,-2.1906,20,84873000,0,,0.374,,3.196,3,,-1.839,0.05075,3.0736842,,264369504,,,TMC
1,6400,0.07485,-0.00301,0.18003,51935000,0.077,0.04463,162500992,2.5,390864000,62307624,2.5,1.36,,1.225,0.021949999,1,2.5,2670.715,-0.0988,2.5,47914000,2209054976,2171059968,0.426,19.562,0.347,3,1.155,15.438,0.73179,1.487965,3.609313,2508617472,0.07030022,0.23,PRTY
1,48,-0.37261,2.03265,0.33549,-53610000,,-0.72549003,-10521000,,9473000,-70685752,,45.67,,2.035,-0.02359,,,57.827,0.43632,,24229000,120634000,28236000,2.929,3.428,0.118,,17.508,-46.988,0.47306,3.937748,0.857843,494358272,13.336105,,STRS
1,2000,0.033299997,-0.46036997,0.27964002,7951000,3.708,-0.03182,5193000,64,30156000,-25553750,69.5,15.92,,1.627,-0.0058099995,2,69.5,48.281,-0.24136,75,42418000,285054016,155931008,1.666,9.921,1.095,2,3.879,116.467,0.55443,2.4124868,2.006372,604812864,2.4774823,,NOTV
1,215,0,0.34724998,0.90159,57622000,0.024,0.47284,,13,75875000,,13.5,10.92,-0.171,7.052,0.01189,4,14.25,690.83,0.08936,17,35965000,2379841024,84157000,1.107,3.689,6.793,1.7,32.022,,0.97429,0.92904544,1.128288,2694874880,4.190258,,VEL
1,295,0,0.22223,0,30746000,,0.29702,,7.25,105251000,,7.75,6.64,,,0.0068900003,3,7.67,,0.07053,8,412859008,234743008,105251000,8.175,2.103,,2.3,1.585,,0.24475999,0.9958008,0.753418,166813136,3.1826968,,SBT
1,1560,0.0239,-0.02379,0.38409,9804000,-0.048,-0.02457,8455000,35,135874000,8169000,40,26.62,,1.271,-0.01362,4,41.5,65.999,-0.04832,51,11221000,118284000,353755008,0.873,28.396,1.228,1.5,1.28,53.535,0.85062,1.9167628,1.224019,452639200,0.9625807,,WLDN
1,148,0.48108003,-0.030569999,0.60343,58812000,0.491,0.21601999,110289000,18,138337000,-23316376,23,20.1,,2.699,0.02834,9,22.22,65.066,-0.01069,24,60145000,392051008,229251008,2.753,10.975,2.578,1.9,4.762,9.898,1.02393,0.65742135,,1091678208,1.7796203,,ARIS
1,428,-0.12687999,-0.16543,0.90428,14194000,-0.283,-0.13736,-29397000,3,209521000,25413750,4.25,3.25,,8.575,-0.04704,6,4.75,9.568,-0.10769,7,245216992,31553000,231698000,2.549,2.38,8.349,3,0.567,-4.466,0.94165003,0.91010916,1.024019,131279408,1.3454877,-0.2,TRUE
1,3000,0.117060006,0.06426,0.19012,,0.32,0.069359995,130721248,21,196604000,,23,23.39,1.031,,,4,23,21.233,,25,8412000,74251000,1116699008,0.5,66.808,,3.5,0.368,3.146,0.64703006,1.1853241,1.542647,411280192,0.35015908,1.01,CVLG
1,8,0,0,0,-703540,,0,-1414433,,,-219560,,12.5001,,0.008,-0.68371004,,,40.491,-2.2904801,,10429,693400,,0,,0.007,,,-242.503,0,132.9798,-0.413946,343003680,,,CHMX
